ID, administrator
name, administrator
ID, 1401
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-07-05T09:22:42.873
endDateTime, 2021-07-05T09:30:00.992
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 438.119
ModuleTime, 438.119
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
1426, Get Power Supply Sensor Value, 2021-07-05T09:24:59.807, 2021-07-05T09:24:59.824, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0168529, 0.0168529, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
1427, SRAM Page 0 Check, 2021-07-05T09:24:59.830, 2021-07-05T09:25:46.208, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 46.3779, 46.3779, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1428, SRAM Page 1 Check, 2021-07-05T09:25:46.211, 2021-07-05T09:25:46.709, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.49815, 0.49815, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1429, SRAM Page 2 Check, 2021-07-05T09:25:46.711, 2021-07-05T09:25:47.114, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.402856, 0.402856, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1430, SRAM Page 3 Check, 2021-07-05T09:25:47.115, 2021-07-05T09:25:47.574, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.458868, 0.458868, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1431, Power Cycle Unit, 2021-07-05T09:25:47.576, 2021-07-05T09:26:16.189, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 28.6137, 28.6137, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1432, Battery Backup Test, 2021-07-05T09:26:16.190, 2021-07-05T09:26:17.233, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.04335, 1.04335, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1433, Block Sensor 0 Check, 2021-07-05T09:26:17.236, 2021-07-05T09:26:17.248, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0112616, 0.0112616, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1434, Block Sensor 1 Check, 2021-07-05T09:26:17.249, 2021-07-05T09:26:17.260, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0116692, 0.0116692, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1435, Block Sensor 2 Check, 2021-07-05T09:26:17.261, 2021-07-05T09:26:17.274, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0132955, 0.0132955, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1436, Block Sensor 3 Check, 2021-07-05T09:26:17.276, 2021-07-05T09:26:17.286, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0099808, 0.0099808, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1437, Block Sensor 4 Check, 2021-07-05T09:26:17.286, 2021-07-05T09:26:17.297, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0104459, 0.0104459, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1438, Block Sensor 5 Check, 2021-07-05T09:26:17.298, 2021-07-05T09:26:17.308, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.010152, 0.010152, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
1439, TE CH0 Posistive Direction Check, 2021-07-05T09:26:17.337, 2021-07-05T09:26:18.133, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.795741, 0.795741, Passed, Numeric, 10.69965901667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1440, TE CH0 Negative Direction Check, 2021-07-05T09:26:18.139, 2021-07-05T09:26:18.897, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.758533, 0.758533, Passed, Numeric, -10.69739768333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1441, TE CH1 Posistive Direction Check, 2021-07-05T09:26:18.908, 2021-07-05T09:26:19.709, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.801504, 0.801504, Passed, Numeric, 10.80549166667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1442, TE CH1 Negative Direction Check, 2021-07-05T09:26:19.721, 2021-07-05T09:26:20.534, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.813151, 0.813151, Passed, Numeric, -10.80144101667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1443, TE CH2 Posistive Direction Check, 2021-07-05T09:26:20.546, 2021-07-05T09:27:01.488, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, true, 49, 40.9421, Failed, Numeric, 0.0003476689916667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1444, TE CH2 Negative Direction Check, 2021-07-05T09:27:01.500, 2021-07-05T09:28:22.617, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 81.1166, 81.1166, Failed, Numeric, 0.00034536443, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
1445, TE CH3 Posistive Direction Check, 2021-07-05T09:28:22.628, 2021-07-05T09:29:43.726, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 81.0976, 81.0976, Aborted, Numeric, 0.0003460569883333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
1446, Power Off, 2021-07-05T09:29:43.726, 2021-07-05T09:29:45.632, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.90577, 1.90577, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1447, DC Power Off, 2021-07-05T09:29:45.632, 2021-07-05T09:29:45.976, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.343964, 0.343964, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
1448, Wait 10, 2021-07-05T09:29:45.976, 2021-07-05T09:30:00.977, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0006, 15.0006, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
