ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-04-13T09:55:04.259
endDateTime, 2022-04-13T09:58:55.337
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 231.078
ModuleTime, 231.078
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
14, Battery Voltage Check, 2022-04-13T09:56:05.129, 2022-04-13T09:56:05.884, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, true, 14, 0.755238, Failed, Numeric, 0.000141958428, AND, LimitPair, N.A, volt, 2.85, 3.45, 
15, Wait 10, 2022-04-13T09:56:05.886, 2022-04-13T09:56:15.888, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0017, 10.0017, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
16, Remote Command Set, 2022-04-13T09:56:15.889, 2022-04-13T09:57:23.445, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.5558, 67.5558, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
17, Initialize SRAM and HC12, 2022-04-13T09:57:23.446, 2022-04-13T09:57:32.943, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49702, 9.49702, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
18, I2C Read Write Test, 2022-04-13T09:57:32.947, 2022-04-13T09:57:35.818, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.87028, 2.87028, Passed, Alpha VCC, 5.0912360255, N.A, N.A, N.A, N.A, N.A, N.A, 
19, Get VCC Sensor Value, 2022-04-13T09:57:36.060, 2022-04-13T09:57:36.078, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0180352, 0.0180352, Passed, Numeric, 5.01664, AND, LimitPair, N.A, volt, 4.75, 5.25, 
20, Get 15V Sensor Value, 2022-04-13T09:57:36.080, 2022-04-13T09:57:36.093, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.013536, 0.013536, Passed, Numeric, 12.96864, AND, LimitPair, N.A, volt, 12.16, 13.44, 
21, Get Power Sensor Value, 2022-04-13T09:57:36.095, 2022-04-13T09:57:36.107, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0119748, 0.0119748, Passed, Numeric, 39.2916, AND, LimitPair, N.A, volt, 38, 42, 
22, Lid Left Sensor Test, 2022-04-13T09:57:36.108, 2022-04-13T09:57:36.121, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0131207, 0.0131207, Passed, Numeric, 52.9, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
23, Lid Right Sensor Test, 2022-04-13T09:57:36.122, 2022-04-13T09:57:36.133, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.011221, 0.011221, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
24, HS Left Sensor Test, 2022-04-13T09:57:36.135, 2022-04-13T09:57:36.146, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0117017, 0.0117017, Passed, Numeric, 52.9, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
25, HS Right Sensor Test, 2022-04-13T09:57:36.147, 2022-04-13T09:57:36.165, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0171373, 0.0171373, Passed, Numeric, 52.9, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
26, Get Amp2 Sensor Value, 2022-04-13T09:57:36.228, 2022-04-13T09:57:36.240, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.011997, 0.011997, Passed, Numeric, 21.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
27, Get Amp Sensor Value, 2022-04-13T09:57:36.242, 2022-04-13T09:57:36.254, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0120968, 0.0120968, Passed, Numeric, 20.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
28, Get Power Supply Sensor Value, 2022-04-13T09:57:36.255, 2022-04-13T09:57:36.267, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0121917, 0.0121917, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
29, SRAM Page 0 Check, 2022-04-13T09:57:36.270, 2022-04-13T09:58:21.552, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 45.2821, 45.2821, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
30, SRAM Page 1 Check, 2022-04-13T09:58:21.560, 2022-04-13T09:58:22.066, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.506381, 0.506381, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
31, SRAM Page 2 Check, 2022-04-13T09:58:22.068, 2022-04-13T09:58:22.476, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.407869, 0.407869, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
32, SRAM Page 3 Check, 2022-04-13T09:58:22.477, 2022-04-13T09:58:22.939, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.461485, 0.461485, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
33, Power Cycle Unit, 2022-04-13T09:58:22.945, 2022-04-13T09:58:51.683, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 28.7379, 28.7379, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
34, Power Off, 2022-04-13T09:58:51.683, 2022-04-13T09:58:53.506, ID#:+HcHQC/MrEW6zKqBfNUvNB, Test, Action, Cleanup, 0, 0, 1.82311, 1.82311, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
35, DC Power Off, 2022-04-13T09:58:53.506, 2022-04-13T09:58:53.827, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.320624, 0.320624, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
36, Wait 10, 2022-04-13T09:58:53.827, 2022-04-13T09:58:55.330, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 1.50365, 1.50365, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
