ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-11-04T16:18:55.398
endDateTime, 2020-11-04T16:22:26.971
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 211.573
ModuleTime, 211.573
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
16, Remote Command Set, 2020-11-04T16:20:00.657, 2020-11-04T16:21:08.989, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.3324, 68.3324, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
17, Initialize SRAM and HC12, 2020-11-04T16:21:08.991, 2020-11-04T16:21:18.486, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49511, 9.49511, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
18, I2C Read Write Test, 2020-11-04T16:21:18.492, 2020-11-04T16:21:21.621, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 3.12928, 3.12928, Failed, Alpha VCC, -0.0130670093455, N.A, N.A, N.A, N.A, N.A, N.A, 
19, Get VCC Sensor Value, 2020-11-04T16:21:21.623, 2020-11-04T16:21:21.638, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0150493, 0.0150493, Passed, Numeric, 5.002, AND, LimitPair, N.A, volt, 4.75, 5.25, 
20, Get 15V Sensor Value, 2020-11-04T16:21:21.641, 2020-11-04T16:21:21.653, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0121687, 0.0121687, Passed, Numeric, 13.12032, AND, LimitPair, N.A, volt, 12.16, 13.44, 
21, Get Power Sensor Value, 2020-11-04T16:21:21.655, 2020-11-04T16:21:21.667, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0119656, 0.0119656, Passed, Numeric, 39.4012, AND, LimitPair, N.A, volt, 38, 42, 
22, Lid Left Sensor Test, 2020-11-04T16:21:21.669, 2020-11-04T16:21:21.684, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.014688, 0.014688, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
23, Lid Right Sensor Test, 2020-11-04T16:21:21.686, 2020-11-04T16:21:21.698, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0123545, 0.0123545, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
24, HS Left Sensor Test, 2020-11-04T16:21:21.700, 2020-11-04T16:21:21.712, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0117481, 0.0117481, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
25, HS Right Sensor Test, 2020-11-04T16:21:21.714, 2020-11-04T16:21:21.730, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0161168, 0.0161168, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
26, Get Amp2 Sensor Value, 2020-11-04T16:21:21.733, 2020-11-04T16:21:21.744, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0117497, 0.0117497, Passed, Numeric, 23.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
27, Get Amp Sensor Value, 2020-11-04T16:21:21.747, 2020-11-04T16:21:21.759, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0120728, 0.0120728, Passed, Numeric, 23.9, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
28, Get Power Supply Sensor Value, 2020-11-04T16:21:21.761, 2020-11-04T16:21:21.773, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0118639, 0.0118639, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
29, SRAM Page 0 Check, 2020-11-04T16:21:21.777, 2020-11-04T16:22:07.188, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 45.411, 45.411, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
30, Power Off, 2020-11-04T16:22:09.520, 2020-11-04T16:22:11.384, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.86419, 1.86419, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
31, DC Power Off, 2020-11-04T16:22:11.384, 2020-11-04T16:22:11.737, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.352717, 0.352717, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
32, Wait 10, 2020-11-04T16:22:11.737, 2020-11-04T16:22:26.737, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0004, 15.0004, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
