ID, administrator
name, administrator
ID, 2865
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-21T08:16:47.062
endDateTime, 2021-06-21T08:20:25.451
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 218.389
ModuleTime, 218.389
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
2876, Battery Voltage Check, 2021-06-21T08:17:30.780, 2021-06-21T08:17:31.502, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.72195, 0.72195, Passed, Numeric, 3.21974034, AND, LimitPair, N.A, volt, 2.85, 3.45, 
2877, Wait 10, 2021-06-21T08:17:31.507, 2021-06-21T08:17:41.508, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2878, Remote Command Set, 2021-06-21T08:17:41.511, 2021-06-21T08:18:43.076, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.5646, 61.5646, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2879, Initialize SRAM and HC12, 2021-06-21T08:18:43.082, 2021-06-21T08:18:52.572, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48973, 9.48973, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2880, I2C Read Write Test, 2021-06-21T08:18:52.583, 2021-06-21T08:18:55.517, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.93409, 2.93409, Passed, Alpha VCC, 5.076999176, N.A, N.A, N.A, N.A, N.A, N.A, 
2881, Get VCC Sensor Value, 2021-06-21T08:18:55.523, 2021-06-21T08:18:55.536, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.013042, 0.013042, Passed, Numeric, 4.98736, AND, LimitPair, N.A, volt, 4.75, 5.25, 
2882, Get 15V Sensor Value, 2021-06-21T08:18:55.541, 2021-06-21T08:18:55.554, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0124939, 0.0124939, Passed, Numeric, 12.64632, AND, LimitPair, N.A, volt, 12.16, 13.44, 
2883, Get Power Sensor Value, 2021-06-21T08:18:55.559, 2021-06-21T08:18:55.571, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0123985, 0.0123985, Passed, Numeric, 39.5108, AND, LimitPair, N.A, volt, 38, 42, 
2884, Lid Left Sensor Test, 2021-06-21T08:18:55.576, 2021-06-21T08:18:55.594, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0179357, 0.0179357, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2885, Lid Right Sensor Test, 2021-06-21T08:18:55.599, 2021-06-21T08:18:55.611, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0122743, 0.0122743, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2886, HS Left Sensor Test, 2021-06-21T08:18:55.616, 2021-06-21T08:18:55.629, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0124508, 0.0124508, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2887, HS Right Sensor Test, 2021-06-21T08:18:55.634, 2021-06-21T08:18:55.646, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.01234, 0.01234, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2888, Get Amp2 Sensor Value, 2021-06-21T08:18:55.651, 2021-06-21T08:18:55.664, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0126298, 0.0126298, Passed, Numeric, 22.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
2889, Get Amp Sensor Value, 2021-06-21T08:18:55.669, 2021-06-21T08:18:55.681, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0122722, 0.0122722, Passed, Numeric, 22.7, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
2890, Get Power Supply Sensor Value, 2021-06-21T08:18:55.686, 2021-06-21T08:18:55.700, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0134714, 0.0134714, Passed, Numeric, 25.2, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
2891, SRAM Page 0 Check, 2021-06-21T08:18:55.707, 2021-06-21T08:19:44.893, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 49.1859, 49.1859, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2892, SRAM Page 1 Check, 2021-06-21T08:19:44.904, 2021-06-21T08:19:45.408, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.503293, 0.503293, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2893, SRAM Page 2 Check, 2021-06-21T08:19:45.413, 2021-06-21T08:19:45.831, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.418525, 0.418525, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2894, SRAM Page 3 Check, 2021-06-21T08:19:45.836, 2021-06-21T08:19:46.318, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.482601, 0.482601, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2895, Power Cycle Unit, 2021-06-21T08:19:46.323, 2021-06-21T08:20:12.366, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 26.043, 26.043, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2896, Battery Backup Test, 2021-06-21T08:20:12.399, 2021-06-21T08:20:13.699, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.30073, 1.30073, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2897, Block Sensor 0 Check, 2021-06-21T08:20:13.711, 2021-06-21T08:20:13.728, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0173363, 0.0173363, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2898, Block Sensor 1 Check, 2021-06-21T08:20:13.733, 2021-06-21T08:20:13.745, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0124765, 0.0124765, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2899, Block Sensor 2 Check, 2021-06-21T08:20:13.756, 2021-06-21T08:20:13.769, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0125117, 0.0125117, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2900, Block Sensor 3 Check, 2021-06-21T08:20:13.802, 2021-06-21T08:20:13.813, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0109058, 0.0109058, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2901, Block Sensor 4 Check, 2021-06-21T08:20:13.818, 2021-06-21T08:20:13.828, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0101788, 0.0101788, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2902, Block Sensor 5 Check, 2021-06-21T08:20:13.832, 2021-06-21T08:20:13.843, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0113711, 0.0113711, Passed, Numeric, 52.8, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
2903, TE CH0 Posistive Direction Check, 2021-06-21T08:20:13.851, 2021-06-21T08:20:14.592, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.741598, 0.741598, Passed, Numeric, 10.7637722, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2904, TE CH0 Negative Direction Check, 2021-06-21T08:20:14.605, 2021-06-21T08:20:15.383, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.777723, 0.777723, Passed, Numeric, -10.75664956667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
2905, TE CH1 Posistive Direction Check, 2021-06-21T08:20:15.421, 2021-06-21T08:20:16.189, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.767984, 0.767984, Passed, Numeric, 10.82461946667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2906, TE CH1 Negative Direction Check, 2021-06-21T08:20:16.198, 2021-06-21T08:20:16.960, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.76246, 0.76246, Passed, Numeric, -10.82110016667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
2907, TE CH2 Posistive Direction Check, 2021-06-21T08:20:16.972, 2021-06-21T08:20:17.733, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.761525, 0.761525, Passed, Numeric, 10.86377096667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2908, TE CH2 Negative Direction Check, 2021-06-21T08:20:17.745, 2021-06-21T08:20:18.526, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.781297, 0.781297, Passed, Numeric, -10.86234341667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
2909, TE CH3 Posistive Direction Check, 2021-06-21T08:20:18.539, 2021-06-21T08:20:19.282, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.743115, 0.743115, Passed, Numeric, 10.97295705, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2910, TE CH3 Negative Direction Check, 2021-06-21T08:20:19.294, 2021-06-21T08:20:20.048, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.753746, 0.753746, Passed, Numeric, -10.97161371667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
2911, TE CH4 Posistive Direction Check, 2021-06-21T08:20:20.075, 2021-06-21T08:20:20.838, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.763156, 0.763156, Aborted, Numeric, 10.81699208333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
2912, Power Off, 2021-06-21T08:20:20.838, 2021-06-21T08:20:20.910, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0717815, 0.0717815, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2913, DC Power Off, 2021-06-21T08:20:20.910, 2021-06-21T08:20:21.225, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.315018, 0.315018, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2914, Wait 10, 2021-06-21T08:20:21.225, 2021-06-21T08:20:25.426, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 4.20048, 4.20048, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
