ID, administrator
name, administrator
ID, 2344
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-12-11T06:10:31.044
endDateTime, 2021-12-11T06:13:58.946
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 207.902
ModuleTime, 207.902
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
2357, Remote Command Set, 2021-12-11T06:11:07.490, 2021-12-11T06:12:08.365, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 60.8746, 60.8746, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2358, Initialize SRAM and HC12, 2021-12-11T06:12:08.366, 2021-12-11T06:12:17.850, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48415, 9.48415, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2359, I2C Read Write Test, 2021-12-11T06:12:17.861, 2021-12-11T06:12:20.869, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 3.00788, 3.00788, Passed, Alpha VCC, 5.0591868375, N.A, N.A, N.A, N.A, N.A, N.A, 
2360, Get VCC Sensor Value, 2021-12-11T06:12:20.875, 2021-12-11T06:12:20.894, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0191117, 0.0191117, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, 
2361, Get 15V Sensor Value, 2021-12-11T06:12:20.899, 2021-12-11T06:12:20.912, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0130905, 0.0130905, Passed, Numeric, 13.13928, AND, LimitPair, N.A, volt, 12.16, 13.44, 
2362, Get Power Sensor Value, 2021-12-11T06:12:20.918, 2021-12-11T06:12:20.930, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0128934, 0.0128934, Passed, Numeric, 39.6204, AND, LimitPair, N.A, volt, 38, 42, 
2363, Lid Left Sensor Test, 2021-12-11T06:12:20.936, 2021-12-11T06:12:20.951, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, true, 23, 0.0155137, Failed, Numeric, 25.3, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2364, Lid Right Sensor Test, 2021-12-11T06:12:20.955, 2021-12-11T06:12:20.968, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0133693, 0.0133693, Failed, Numeric, 25.3, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2365, HS Left Sensor Test, 2021-12-11T06:12:20.972, 2021-12-11T06:12:20.984, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0121794, 0.0121794, Failed, Numeric, 25.3, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2366, HS Right Sensor Test, 2021-12-11T06:12:20.988, 2021-12-11T06:12:21.001, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0127542, 0.0127542, Failed, Numeric, 25.3, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
2367, Get Amp2 Sensor Value, 2021-12-11T06:12:21.004, 2021-12-11T06:12:21.016, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0115475, 0.0115475, Passed, Numeric, 23.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
2368, Get Amp Sensor Value, 2021-12-11T06:12:21.019, 2021-12-11T06:12:21.032, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0124921, 0.0124921, Passed, Numeric, 23.1, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
2369, Get Power Supply Sensor Value, 2021-12-11T06:12:21.036, 2021-12-11T06:12:21.049, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0129728, 0.0129728, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
2370, SRAM Page 0 Check, 2021-12-11T06:12:21.056, 2021-12-11T06:13:16.655, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 55.5993, 55.5993, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2371, SRAM Page 1 Check, 2021-12-11T06:13:16.665, 2021-12-11T06:13:17.244, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.579171, 0.579171, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2372, SRAM Page 2 Check, 2021-12-11T06:13:17.249, 2021-12-11T06:13:17.751, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.501925, 0.501925, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2373, SRAM Page 3 Check, 2021-12-11T06:13:17.756, 2021-12-11T06:13:18.259, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.502212, 0.502212, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2374, Power Cycle Unit, 2021-12-11T06:13:18.260, 2021-12-11T06:13:43.543, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 25.2825, 25.2825, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2375, Power Off, 2021-12-11T06:13:43.543, 2021-12-11T06:13:43.605, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0628953, 0.0628953, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2376, DC Power Off, 2021-12-11T06:13:43.606, 2021-12-11T06:13:43.920, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.314419, 0.314419, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
2377, Wait 10, 2021-12-11T06:13:43.920, 2021-12-11T06:13:58.920, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0003, 15.0003, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
