ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-12-26T23:13:27.796
endDateTime, 2021-12-26T23:17:37.680
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 249.884
ModuleTime, 249.884
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
14, Battery Voltage Check, 2021-12-26T23:14:28.578, 2021-12-26T23:14:29.317, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.738249, 0.738249, Passed, Numeric, 3.22124671, AND, LimitPair, N.A, volt, 2.85, 3.45, 
15, Wait 10, 2021-12-26T23:14:29.322, 2021-12-26T23:14:39.324, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0015, 10.0015, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
16, Remote Command Set, 2021-12-26T23:14:39.327, 2021-12-26T23:15:40.830, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 61.5025, 61.5025, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
17, Initialize SRAM and HC12, 2021-12-26T23:15:40.832, 2021-12-26T23:15:50.319, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.4872, 9.4872, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
18, I2C Read Write Test, 2021-12-26T23:15:50.330, 2021-12-26T23:15:53.298, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.96771, 2.96771, Passed, Alpha VCC, 5.061180549, N.A, N.A, N.A, N.A, N.A, N.A, 
19, Get VCC Sensor Value, 2021-12-26T23:15:53.303, 2021-12-26T23:15:53.320, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0165493, 0.0165493, Passed, Numeric, 4.99712, AND, LimitPair, N.A, volt, 4.75, 5.25, 
20, Get 15V Sensor Value, 2021-12-26T23:15:53.325, 2021-12-26T23:15:53.343, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0175617, 0.0175617, Passed, Numeric, 13.12032, AND, LimitPair, N.A, volt, 12.16, 13.44, 
21, Get Power Sensor Value, 2021-12-26T23:15:53.348, 2021-12-26T23:15:53.363, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0157139, 0.0157139, Passed, Numeric, 39.6204, AND, LimitPair, N.A, volt, 38, 42, 
22, Lid Left Sensor Test, 2021-12-26T23:15:53.369, 2021-12-26T23:15:53.389, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0206479, 0.0206479, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
23, Lid Right Sensor Test, 2021-12-26T23:15:53.395, 2021-12-26T23:15:53.409, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0145644, 0.0145644, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
24, HS Left Sensor Test, 2021-12-26T23:15:53.414, 2021-12-26T23:15:53.429, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.015149, 0.015149, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
25, HS Right Sensor Test, 2021-12-26T23:15:53.435, 2021-12-26T23:15:53.449, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0140659, 0.0140659, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
26, Get Amp2 Sensor Value, 2021-12-26T23:15:53.454, 2021-12-26T23:15:53.470, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0157183, 0.0157183, Passed, Numeric, 23, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
27, Get Amp Sensor Value, 2021-12-26T23:15:53.475, 2021-12-26T23:15:53.492, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0176893, 0.0176893, Passed, Numeric, 22.8, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
28, Get Power Supply Sensor Value, 2021-12-26T23:15:53.511, 2021-12-26T23:15:53.523, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0124559, 0.0124559, Passed, Numeric, 25.3, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
29, SRAM Page 0 Check, 2021-12-26T23:15:53.529, 2021-12-26T23:16:43.928, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 50.3982, 50.3982, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
30, SRAM Page 1 Check, 2021-12-26T23:16:43.943, 2021-12-26T23:16:44.442, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.499146, 0.499146, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
31, SRAM Page 2 Check, 2021-12-26T23:16:44.447, 2021-12-26T23:16:44.864, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.416763, 0.416763, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
32, SRAM Page 3 Check, 2021-12-26T23:16:44.868, 2021-12-26T23:16:45.366, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.497515, 0.497515, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
33, Power Cycle Unit, 2021-12-26T23:16:45.371, 2021-12-26T23:17:11.423, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 26.0523, 26.0523, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
34, Battery Backup Test, 2021-12-26T23:17:11.425, 2021-12-26T23:17:12.464, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.03879, 1.03879, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
35, Block Sensor 0 Check, 2021-12-26T23:17:12.467, 2021-12-26T23:17:12.483, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.01603, 0.01603, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
36, Block Sensor 1 Check, 2021-12-26T23:17:12.486, 2021-12-26T23:17:12.496, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0104121, 0.0104121, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
37, Block Sensor 2 Check, 2021-12-26T23:17:12.505, 2021-12-26T23:17:12.515, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0104531, 0.0104531, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
38, Block Sensor 3 Check, 2021-12-26T23:17:12.519, 2021-12-26T23:17:12.535, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0161562, 0.0161562, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
39, Block Sensor 4 Check, 2021-12-26T23:17:12.538, 2021-12-26T23:17:12.550, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.0116755, 0.0116755, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
40, Block Sensor 5 Check, 2021-12-26T23:17:12.554, 2021-12-26T23:17:12.564, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0101401, 0.0101401, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
41, TE CH0 Posistive Direction Check, 2021-12-26T23:17:12.571, 2021-12-26T23:17:13.334, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.76381, 0.76381, Passed, Numeric, 10.6656783, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
42, TE CH0 Negative Direction Check, 2021-12-26T23:17:13.347, 2021-12-26T23:17:14.165, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, true, 46, 0.817965, Failed, Numeric, -0.3119838233333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
43, TE CH1 Posistive Direction Check, 2021-12-26T23:17:14.177, 2021-12-26T23:17:15.018, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.84123, 0.84123, Passed, Numeric, 10.66455435, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
44, TE CH1 Negative Direction Check, 2021-12-26T23:17:15.031, 2021-12-26T23:17:15.841, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.810225, 0.810225, Passed, Numeric, -10.66719876667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
45, TE CH2 Posistive Direction Check, 2021-12-26T23:17:15.853, 2021-12-26T23:17:16.682, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.829294, 0.829294, Passed, Numeric, 10.66360143333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
46, TE CH2 Negative Direction Check, 2021-12-26T23:17:16.696, 2021-12-26T23:17:17.522, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.826526, 0.826526, Passed, Numeric, -10.67106576667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
47, TE CH3 Posistive Direction Check, 2021-12-26T23:17:17.535, 2021-12-26T23:17:18.357, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.822173, 0.822173, Passed, Numeric, 10.65367376667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
48, TE CH3 Negative Direction Check, 2021-12-26T23:17:18.370, 2021-12-26T23:17:19.201, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.831489, 0.831489, Passed, Numeric, -10.64390895, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
49, TE CH4 Posistive Direction Check, 2021-12-26T23:17:19.214, 2021-12-26T23:17:20.039, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.825458, 0.825458, Passed, Numeric, 10.70518958333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
50, TE CH4 Negative Direction Check, 2021-12-26T23:17:20.044, 2021-12-26T23:17:20.815, ID#:Y+gR6YcIxU+RqEpITdJ/AB, Test, NumericLimitTest, Main, 0, 54, 0.77128, 0.77128, Passed, Numeric, -10.70162275, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
51, TE CH5 Posistive Direction Check, 2021-12-26T23:17:20.826, 2021-12-26T23:17:21.613, ID#:BaOtgXz+REuaodw2owY5qD, Test, NumericLimitTest, Main, 0, 55, 0.786805, 0.786805, Passed, Numeric, 10.6938796, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
52, Power Off, 2021-12-26T23:17:22.243, 2021-12-26T23:17:22.307, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0643328, 0.0643328, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
53, DC Power Off, 2021-12-26T23:17:22.307, 2021-12-26T23:17:22.654, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.346671, 0.346671, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
54, Wait 10, 2021-12-26T23:17:22.654, 2021-12-26T23:17:37.655, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0005, 15.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
